id_municipio,risco_observado,risco_previsto,codigo_uf,regiao,meta_alfabetizacao_2025,taxa_alfabetizacao_anterior,n_estudantes_teste,taxa_alfabetizacao_prevista,risco_ic95_inferior,risco_ic95_superior,deficit_para_meta_pp,amostra_suficiente,nome_municipio
4321501,0.5641025641025641,0.6924864991031837,43,Sul,68.39,62.86,39,30.75135008968163,0.5476555032226463,0.8373174949837211,37.63864991031837,True,Torres
2402204,0.6764705882352942,0.6827886835768722,24,Nordeste,50.93,37.7,34,31.721131642312784,0.5263536188342102,0.8392237483195342,19.208868357687216,True,Canguaretama
2801306,0.6571428571428571,0.6825235042888114,28,Nordeste,47.68,33.52,35,31.747649571118863,0.5283049441180497,0.836742064459573,15.932350428881136,True,Capela
4320008,0.5454545454545454,0.6799847586379983,43,Sul,65.93,59.14,121,32.00152413620017,0.5968661419355746,0.763103375340422,33.92847586379984,True,Sapucaia do Sul
2802106,0.74,0.6774574812250367,28,Nordeste,48.03,33.96,50,32.25425187749633,0.5478871475217022,0.8070278149283712,15.775748122503671,True,Estância
2704500,0.6346153846153846,0.6767342884205202,27,Nordeste,46.77,32.4,52,32.32657115794798,0.5496056746707639,0.8038629021702764,14.443428842052022,True,Maragogi
1502103,0.648,0.6707797015935182,15,Norte,52.96,40.41,125,32.92202984064818,0.5883973237691134,0.753162079417923,20.037970159351822,True,Cametá
2403251,0.6312056737588653,0.6704947771773172,24,Nordeste,55.79,44.3,141,32.95052228226828,0.5929102056450728,0.7480793487095616,22.839477717731718,True,Parnamirim
4314100,0.5196078431372549,0.667480225943815,43,Sul,65.53,58.54,102,33.251977405618504,0.5760512351516109,0.758909216736019,32.2780225943815,True,Passo Fundo
4309209,0.6524064171122995,0.6663260556105725,43,Sul,68.91,63.64,187,33.36739443894275,0.5987426902944635,0.7339094209266814,35.54260556105724,True,Gravataí
2803500,0.6333333333333333,0.6646462593824644,28,Nordeste,49.32,35.6,60,33.535374061753565,0.5451849402468779,0.7841075785180508,15.784625938246435,True,Lagarto
1505700,0.4838709677419355,0.6636086125562956,15,Norte,51.69,38.7,31,33.63913874437044,0.497285093411589,0.8299321317010021,18.050861255629556,True,Ponta de Pedras
2403608,0.7169811320754716,0.6617319839978927,24,Nordeste,58.39,48.0,53,33.82680160021073,0.5343553794566149,0.7891085885391704,24.56319839978927,True,Extremoz
1304237,0.7105263157894737,0.6530573938316101,13,Norte,56.94,45.93,38,34.69426061683899,0.5017121537174873,0.8044026339457329,22.24573938316101,True,Tonantins
1504059,0.5333333333333333,0.65244067356284,15,Norte,56.63,45.48,30,34.755932643716,0.4820364200406634,0.8228449270850166,21.874067356284,True,Mãe do Rio
1301209,0.75,0.6504323154459688,13,Norte,51.74,38.77,44,34.95676845540312,0.5095370410629364,0.7913275898290012,16.78323154459688,True,Coari
4313409,0.6157894736842106,0.6449258543756754,43,Sul,68.07,62.37,190,35.50741456243246,0.5768812505116875,0.7129704582396633,32.562585437567535,True,Novo Hamburgo
1505437,0.42105263157894735,0.6434240546357395,15,Norte,58.86,48.68,38,35.65759453642605,0.4911278989853297,0.7957202102861493,23.202405463573946,True,Ourilândia do Norte
